th,year,dstrct_id,dstrct_Kanji,当落,Win(1:3),vote,vote_pcnt,candidate_name,gender,DOB,terms,party,派閥,派閥系統,新旧,推薦
46,2012,id11_40_07,福岡県７区,-,3,19775,11,古賀輝生,男,1963/8/5 0:00,,み,,,新,維
46,2012,id11_40_07,福岡県７区,-,3,9845,5.5,江口学,男,1974/6/27 0:00,,共,,,新,
46,2012,id11_40_08,福岡県８区,当,1,146712,68.4,麻生太郎,男,1940/9/20 0:00,11,自,麻,志公会,前,
46,2012,id11_40_08,福岡県８区,-,3,46213,21.5,山本剛正,男,1972/1/1 0:00,,民,,,前,
46,2012,id11_40_08,福岡県８区,-,3,21678,10.1,新井高雄,男,1949/1/26 0:00,,共,,,新,
46,2012,id11_40_09,福岡県９区,当,1,97419,46,三原朝彦,男,1947/5/23 0:00,6,自,額,平成研,元,公
46,2012,id11_40_09,福岡県９区,-,3,62186,29.4,緒方林太郎,男,1973/1/8 0:00,,民,,,前,国
46,2012,id11_40_09,福岡県９区,-,3,30093,14.2,荒木学,男,1965/4/16 0:00,,維,,,新,み
46,2012,id11_40_09,福岡県９区,-,3,22109,10.4,真島省三,男,1963/1/12 0:00,,共,,,新,
46,2012,id11_40_10,福岡県１０区,当,1,87460,41.6,山本幸三,男,1948/8/8 0:00,6,自,岸,宏池会,前,公
46,2012,id11_40_10,福岡県１０区,-,3,55040,26.2,城井崇,男,1973/6/23 0:00,,民,,,前,国
46,2012,id11_40_10,福岡県１０区,比当,2,45698,21.7,佐藤正夫,男,1955/4/9 0:00,,み,自,,新,維
46,2012,id11_40_10,福岡県１０区,-,3,22214,10.6,高瀬菜穂子,女,1960/7/5 0:00,,共,,,新,
46,2012,id11_40_11,福岡県１１区,当,1,86443,55.9,武田良太,男,1968/4/1 0:00,4,自,,,前,公
46,2012,id11_40_11,福岡県１１区,-,3,38091,24.6,堀大助,男,1979/10/31 0:00,,維,,,新,み
46,2012,id11_40_11,福岡県１１区,-,3,18715,12.1,谷瀬綾子,女,1976/6/1 0:00,,社,,,新,
46,2012,id11_40_11,福岡県１１区,-,3,11469,7.4,山下登美子,女,1953/10/15 0:00,,共,,,新,
46,2012,id11_41_01,佐賀県１区,当,1,70547,49.2,岩田和親,男,1973/9/20 0:00,1,自,,,新,公
46,2012,id11_41_01,佐賀県１区,比当,2,63007,43.9,原口一博,男,1959/7/2 0:00,,民,,,前,国
46,2012,id11_41_01,佐賀県１区,-,3,9857,6.9,大森斉,男,1955/7/17 0:00,,共,,,新,
46,2012,id11_41_02,佐賀県２区,当,1,70767,50.7,今村雅弘,男,1947/1/5 0:00,6,自,,,前,公
46,2012,id11_41_02,佐賀県２区,比当,2,63208,45.3,大串博志,男,1965/8/31 0:00,,民,,,前,
46,2012,id11_41_02,佐賀県２区,-,3,5618,4,上村泰稔,男,1965/5/4 0:00,,共,,,新,
46,2012,id11_41_03,佐賀県３区,当,1,96544,78.3,保利耕輔,男,1934/9/23 0:00,12,自,,,前,
46,2012,id11_41_03,佐賀県３区,-,3,26823,21.7,山口勝弘,男,1955/8/17 0:00,,共,,,新,
46,2012,id11_42_01,長崎県１区,当,1,92624,48.2,冨岡勉,男,1948/7/4 0:00,2,自,山,近未来,元,公
46,2012,id11_42_01,長崎県１区,比当,2,82088,42.7,高木義明,男,1945/12/22 0:00,,民,,,前,国
46,2012,id11_42_01,長崎県１区,-,3,17534,9.1,牧山隆,男,1957/3/9 0:00,,共,,,新,
46,2012,id11_42_02,長崎県２区,当,1,93448,48.2,加藤寛治,男,1946/4/24 0:00,1,自,,,新,公
46,2012,id11_42_02,長崎県２区,-,3,51002,26.3,奥村慎太郎,男,1954/10/13 0:00,,無,,,新,
46,2012,id11_42_02,長崎県２区,-,3,36602,18.9,川越孝洋,男,1943/7/12 0:00,,民,,,前,国
46,2012,id11_42_02,長崎県２区,-,3,9240,4.8,矢崎勝己,男,1949/12/9 0:00,,共,,,新,
46,2012,id11_42_02,長崎県２区,-,3,3625,1.9,森文義,男,1949/1/28 0:00,,無,,,新,
46,2012,id11_42_03,長崎県３区,当,1,69903,53.5,谷川弥一,男,1941/8/12 0:00,4,自,町,清和会,前,公
46,2012,id11_42_03,長崎県３区,-,3,52536,40.2,山田正彦,男,1942/4/8 0:00,,未,民,,前,大
46,2012,id11_42_03,長崎県３区,-,3,8301,6.3,石丸完治,男,1949/7/9 0:00,,共,,,新,
46,2012,id11_42_04,長崎県４区,当,1,81771,51.3,北村誠吾,男,1947/1/29 0:00,5,自,岸,宏池会,前,公
46,2012,id11_42_04,長崎県４区,-,3,53918,33.8,宮島大典,男,1963/6/6 0:00,,民,,,前,国
46,2012,id11_42_04,長崎県４区,-,3,17269,10.8,末次精一,男,1962/12/2 0:00,,未,生,,新,大
46,2012,id11_42_04,長崎県４区,-,3,6500,4.1,石川悟,男,1952/10/20 0:00,,共,,,新,
46,2012,id11_43_01,熊本県１区,当,1,94368,46.4,木原稔,男,1969/8/12 0:00,2,自,額,平成研,元,
46,2012,id11_43_01,熊本県１区,比当,2,66195,32.6,松野頼久,男,1960/9/19 0:00,,維,民,,前,み
46,2012,id11_43_01,熊本県１区,-,3,28229,13.9,池崎一郎,男,1952/2/23 0:00,,民,,,新,
46,2012,id11_43_01,熊本県１区,-,3,12012,5.9,山部洋史,男,1966/5/24 0:00,,共,,,新,
46,2012,id11_43_01,熊本県１区,-,3,2472,1.2,倉田千代喜,男,1950/8/3 0:00,,無,,,新,
46,2012,id11_43_02,熊本県２区,当,1,88744,53.5,野田毅,男,1941/10/3 0:00,14,自,山,近未来,前,公
46,2012,id11_43_02,熊本県２区,-,3,33283,20.1,本田顕子,女,1971/9/29 0:00,,み,,,新,維
46,2012,id11_43_02,熊本県２区,-,3,25891,15.6,濱田大造,男,1970/7/19 0:00,,民,,,新,
46,2012,id11_43_02,熊本県２区,-,3,11520,6.9,福嶋健一郎,男,1966/4/22 0:00,,未,生,,前,大
46,2012,id11_43_02,熊本県２区,-,3,6358,3.8,松山邦夫,男,1953/10/16 0:00,,共,,,新,
46,2012,id11_43_03,熊本県３区,当,1,95651,58.7,坂本哲志,男,1950/11/6 0:00,4,自,山,近未来,前,公
46,2012,id11_43_03,熊本県３区,-,3,38548,23.7,本田浩一,男,1967/4/20 0:00,,維,民,,新,
46,2012,id11_43_03,熊本県３区,-,3,20497,12.6,森本康仁,男,1978/1/25 0:00,,民,,,新,国
46,2012,id11_43_03,熊本県３区,-,3,8197,5,東奈津子,女,1969/7/24 0:00,,共,,,新,
46,2012,id11_43_04,熊本県４区,当,1,102975,65.9,園田博之,男,1942/2/19 0:00,9,維,太,,前,
46,2012,id11_43_04,熊本県４区,-,3,36652,23.5,矢上雅義,男,1960/8/8 0:00,,無,,,元,
46,2012,id11_43_04,熊本県４区,-,3,16585,10.6,蓑田庸子,女,1951/3/10 0:00,,共,,,新,
46,2012,id11_43_05,熊本県５区,当,1,90553,64.5,金子恭之,男,1961/2/27 0:00,5,自,,,前,公
46,2012,id11_43_05,熊本県５区,-,3,42118,30,中島隆利,男,1943/6/22 0:00,,社,,,前,
46,2012,id11_43_05,熊本県５区,-,3,7691,5.5,橋田芳昭,男,1955/10/20 0:00,,共,,,新,
46,2012,id11_44_01,大分県１区,当,1,84848,39.9,穴見陽一,男,1969/7/24 0:00,1,自,,,新,公
46,2012,id11_44_01,大分県１区,-,3,74590,35,吉良州司,男,1958/3/16 0:00,,民,,,前,国
46,2012,id11_44_01,大分県１区,-,3,34367,16.1,桑原宏史,男,1970/4/16 0:00,,維,,,新,み
46,2012,id11_44_01,大分県１区,-,3,9316,4.4,山本茂,男,1951/2/20 0:00,,共,,,新,
46,2012,id11_44_01,大分県１区,-,3,8586,4,小手川裕市,男,1967/6/15 0:00,,未,生,,新,大
46,2012,id11_44_01,大分県１区,-,3,1149,0.5,染矢誠治,男,1964/11/4 0:00,,無,,,新,
46,2012,id11_44_02,大分県２区,当,1,94666,51.4,衛藤征士郎,男,1941/4/29 0:00,10,自,町,清和会,前,公
46,2012,id11_44_02,大分県２区,比当,2,46786,25.4,吉川元,男,1966/9/28 0:00,,社,,,新,
46,2012,id11_44_02,大分県２区,-,3,31779,17.2,竹内紀彦,男,1969/12/9 0:00,,維,,,新,み
46,2012,id11_44_02,大分県２区,-,3,11008,6,山下魁,男,1976/12/27 0:00,,共,,,新,
46,2012,id11_44_03,大分県３区,当,1,100606,50.3,岩屋毅,男,1957/8/24 0:00,6,自,麻,志公会,前,公
46,2012,id11_44_03,大分県３区,-,3,62949,31.5,横光克彦,男,1943/11/4 0:00,,民,,,前,国
46,2012,id11_44_03,大分県３区,-,3,28013,14,神雅敏,男,1976/6/13 0:00,,み,,,新,維
46,2012,id11_44_03,大分県３区,-,3,8301,4.2,大塚光義,男,1955/10/23 0:00,,共,,,新,
46,2012,id11_45_01,宮崎県１区,当,1,78392,41.4,武井俊輔,男,1975/3/29 0:00,1,自,,,新,
46,2012,id11_45_01,宮崎県１区,-,3,42748,22.6,川村秀三郎,男,1949/2/8 0:00,,民,,,前,国
46,2012,id11_45_01,宮崎県１区,比当,2,37198,19.6,中山成彬,男,1943/6/7 0:00,,維,太,,元,
46,2012,id11_45_01,宮崎県１区,-,3,15300,8.1,外山斎,男,1976/4/23 0:00,,未,生,,新,大
46,2012,id11_45_01,宮崎県１区,-,3,8414,4.4,松村秀利,男,1956/12/10 0:00,,社,,,新,
46,2012,id11_45_01,宮崎県１区,-,3,7475,3.9,松本隆,男,1961/8/6 0:00,,共,,,新,
46,2012,id11_45_02,宮崎県２区,当,1,113432,68.3,江藤拓,男,1960/7/1 0:00,4,自,,,前,公
46,2012,id11_45_02,宮崎県２区,-,3,41070,24.7,道休誠一郎,男,1953/4/1 0:00,,民,,,前,
46,2012,id11_45_02,宮崎県２区,-,3,11545,7,吉田貴行,男,1955/4/11 0:00,,共,,,新,
46,2012,id11_45_03,宮崎県３区,当,1,119174,81.8,古川禎久,男,1965/8/3 0:00,4,自,,,前,公
46,2012,id11_45_03,宮崎県３区,-,3,26533,18.2,来住一人,男,1945/3/15 0:00,,共,,,新,
46,2012,id11_46_01,鹿児島県１区,当,1,76652,45.5,保岡興治,男,1939/5/11 0:00,12,自,山,近未来,元,公
46,2012,id11_46_01,鹿児島県１区,-,3,42792,25.4,川内博史,男,1961/11/2 0:00,,民,,,前,国
46,2012,id11_46_01,鹿児島県１区,比当,2,36188,21.5,山之内毅,男,1981/12/16 0:00,,維,,,新,
46,2012,id11_46_01,鹿児島県１区,-,3,6926,4.1,渡辺信一郎,男,1957/7/20 0:00,,未,,,新,大
46,2012,id11_46_01,鹿児島県１区,-,3,5951,3.5,山口広延,男,1975/4/2 0:00,,共,,,新,
46,2012,id11_46_02,鹿児島県２区,当,1,109744,66.7,徳田毅,男,1971/5/30 0:00,3,自,,,前,公
46,2012,id11_46_02,鹿児島県２区,-,3,45707,27.8,打越明司,男,1958/4/11 0:00,,民,,,前,国
46,2012,id11_46_02,鹿児島県２区,-,3,9177,5.6,三島照,男,1942/2/15 0:00,,共,,,新,
46,2012,id11_46_03,鹿児島県３区,当,1,70320,45.2,野間健,男,1958/10/8 0:00,1,国,,,新,民
46,2012,id11_46_03,鹿児島県３区,比当,2,64169,41.3,宮路和明,男,1940/11/29 0:00,,自,町,清和会,前,公
46,2012,id11_46_03,鹿児島県３区,-,3,15681,10.1,福留大士,男,1976/3/25 0:00,,維,,,新,み
46,2012,id11_46_03,鹿児島県３区,-,3,4098,2.6,大倉野由美子,女,1950/1/8 0:00,,共,,,新,
46,2012,id11_46_03,鹿児島県３区,-,3,1210,0.8,松沢力,男,1982/4/11 0:00,,諸,,,新,
46,2012,id11_46_04,鹿児島県４区,当,1,100415,66.9,小里泰弘,男,1958/9/29 0:00,3,自,,,前,公
46,2012,id11_46_04,鹿児島県４区,-,3,39834,26.5,皆吉稲生,男,1950/7/9 0:00,,民,,,前,国
46,2012,id11_46_04,鹿児島県４区,-,3,9925,6.6,永田義人,男,1949/1/27 0:00,,共,,,新,
46,2012,id11_46_05,鹿児島県５区,当,1,107933,83.1,森山裕,男,1945/4/8 0:00,4,自,山,近未来,前,公
46,2012,id11_46_05,鹿児島県５区,-,3,21886,16.9,野口寛,男,1945/9/23 0:00,,共,,,新,
46,2012,id11_47_01,沖縄県１区,当,1,65233,43.1,国場幸之助,男,1973/1/10 0:00,1,自,,,新,公
46,2012,id11_47_01,沖縄県１区,-,3,46865,30.9,下地幹郎,男,1961/8/14 0:00,,国,,,前,民
46,2012,id11_47_01,沖縄県１区,比当,2,27856,18.4,赤嶺政賢,男,1947/12/18 0:00,,共,,,前,
46,2012,id11_47_01,沖縄県１区,-,3,11514,7.6,安田邦弘,男,1945/2/14 0:00,,維,民,,新,み
46,2012,id11_47_02,沖縄県２区,当,1,73498,49,照屋寛徳,男,1945/7/24 0:00,4,社,,,前,
46,2012,id11_47_02,沖縄県２区,比当,2,55373,36.9,宮崎政久,男,1965/8/8 0:00,,自,,,新,公
46,2012,id11_47_02,沖縄県２区,-,3,19551,13,金城利憲,男,1954/12/5 0:00,,維,,,新,み
46,2012,id11_47_02,沖縄県２区,-,3,1556,1,永井獏,男,1944/5/2 0:00,,無,,,新,
46,2012,id11_47_03,沖縄県３区,当,1,68523,43.6,比嘉奈津美,女,1958/10/3 0:00,1,自,,,新,公
46,2012,id11_47_03,沖縄県３区,比当,2,56711,36.1,玉城デニー,男,1959/10/13 0:00,,未,生,,前,大
46,2012,id11_47_03,沖縄県３区,-,3,12503,7.9,大城俊男,男,1967/4/4 0:00,,維,,,新,み
46,2012,id11_47_03,沖縄県３区,-,3,10269,6.5,宮里昇,男,1947/12/7 0:00,,共,,,新,
46,2012,id11_47_03,沖縄県３区,-,3,7404,4.7,崎浜宏信,男,1956/7/6 0:00,,民,,,新,国
46,2012,id11_47_03,沖縄県３区,-,3,1874,1.2,金城竜郎,男,1964/5/7 0:00,,諸,,,新,
46,2012,id11_47_04,沖縄県４区,当,1,72912,52.2,西銘恒三郎,男,1954/8/7 0:00,3,自,額,平成研,元,公
46,2012,id11_47_04,沖縄県４区,-,3,33791,24.2,瑞慶覧長敏,男,1958/10/24 0:00,,無,民,,前,
46,2012,id11_47_04,沖縄県４区,-,3,12918,9.3,魚森豪太郎,男,1978/8/10 0:00,,維,,,新,み
46,2012,id11_47_04,沖縄県４区,-,3,11825,8.5,真栄里保,男,1956/8/8 0:00,,共,,,新,
46,2012,id11_47_04,沖縄県４区,-,3,8193,5.9,大城信彦,男,1967/11/23 0:00,,民,,,新,
47,2014,id01_01_01,北海道１区,当,1,116398,43.5,横路孝弘,男,1941/1/3 0:00,12,民,,,前,
47,2014,id01_01_01,北海道１区,-,3,105918,39.6,船橋利実,男,1960/11/20 0:00,,自,麻,志公会,前,公
47,2014,id01_01_01,北海道１区,-,3,32031,12,野呂田博之,男,1958/6/25 0:00,,共,,,新,
47,2014,id01_01_01,北海道１区,-,3,13444,5,飯田佳宏,男,1973/3/22 0:00,,無,,,新,
47,2014,id01_01_02,北海道２区,当,1,88667,38.8,吉川貴盛,男,1950/10/20 0:00,5,自,,,前,公
47,2014,id01_01_02,北海道２区,比当,2,56375,24.7,松木謙公,男,1959/2/22 0:00,,維,大,,元,生
47,2014,id01_01_02,北海道２区,-,3,46922,20.6,池田真紀,女,1972/5/24 0:00,,無,,,新,
47,2014,id01_01_02,北海道２区,-,3,36277,15.9,金倉昌俊,男,1974/9/21 0:00,,共,,,新,
47,2014,id01_01_03,北海道３区,当,1,92649,39.5,高木宏寿,男,1960/4/9 0:00,2,自,二,志帥会,前,公
47,2014,id01_01_03,北海道３区,比当,2,85591,36.5,荒井聰,男,1946/5/27 0:00,,民,,,前,
47,2014,id01_01_03,北海道３区,-,3,30271,12.9,吉岡弘子,女,1951/8/15 0:00,,共,,,新,
47,2014,id01_01_03,北海道３区,-,3,26211,11.2,小和田康文,男,1970/8/27 0:00,,維,日維,,新,
47,2014,id01_01_04,北海道４区,当,1,77690,45.4,中村裕之,男,1961/2/23 0:00,2,自,麻,志公会,前,公
47,2014,id01_01_04,北海道４区,-,3,70049,40.9,鉢呂吉雄,男,1948/1/25 0:00,,民,,,元,
47,2014,id01_01_04,北海道４区,-,3,23532,13.7,酒井隆裕,男,1974/4/25 0:00,,共,,,新,
47,2014,id01_01_05,北海道５区,当,1,131394,50.9,町村信孝,男,1944/10/17 0:00,12,自,町,清和会,前,公
47,2014,id01_01_05,北海道５区,-,3,94975,36.8,勝部賢志,男,1959/9/6 0:00,,民,,,新,
47,2014,id01_01_05,北海道５区,-,3,31523,12.2,鈴木龍次,男,1960/4/20 0:00,,共,,,新,
47,2014,id01_01_06,北海道６区,当,1,104595,45.3,佐々木隆博,男,1949/3/10 0:00,3,民,,,元,
47,2014,id01_01_06,北海道６区,比当,2,101748,44,今津寛,男,1946/9/30 0:00,,自,額,平成研,前,公
47,2014,id01_01_06,北海道６区,-,3,24656,10.7,荻生和敏,男,1949/11/19 0:00,,共,,,新,
47,2014,id01_01_07,北海道７区,当,1,72281,45.9,伊東良孝,男,1948/11/24 0:00,3,自,二,志帥会,前,公
47,2014,id01_01_07,北海道７区,比当,2,72056,45.7,鈴木貴子,女,1986/1/5 0:00,,民,大地,,前,
47,2014,id01_01_07,北海道７区,-,3,13218,8.4,石川明美,男,1951/5/16 0:00,,共,,,新,
47,2014,id01_01_08,北海道８区,当,1,97745,47.3,逢坂誠二,男,1959/4/24 0:00,3,民,,,元,
47,2014,id01_01_08,北海道８区,比当,2,91351,44.2,前田一男,男,1966/5/27 0:00,,自,町,清和会,前,公
47,2014,id01_01_08,北海道８区,-,3,17465,8.5,原田有康,男,1948/8/29 0:00,,共,,,新,
47,2014,id01_01_09,北海道９区,当,1,97805,45.7,堀井学,男,1972/2/19 0:00,2,自,町,清和会,前,公
47,2014,id01_01_09,北海道９区,-,3,86252,40.3,山岡達丸,男,1979/7/22 0:00,,民,,,元,
47,2014,id01_01_09,北海道９区,-,3,29841,14,工藤良一,男,1954/4/22 0:00,,共,,,新,
47,2014,id01_01_10,北海道１０区,当,1,86722,48.5,稲津久,男,1958/2/9 0:00,3,公,,,前,自
47,2014,id01_01_10,北海道１０区,-,3,71219,39.8,神谷裕,男,1968/8/10 0:00,,民,,,新,
47,2014,id01_01_10,北海道１０区,-,3,20803,11.6,木村賢治,男,1951/3/31 0:00,,共,,,新,
47,2014,id01_01_11,北海道１１区,当,1,87118,52.2,中川郁子,女,1958/12/22 0:00,2,自,二,志帥会,前,公・改
47,2014,id01_01_11,北海道１１区,-,3,61405,36.8,三津丈夫,男,1946/1/19 0:00,,民,,,新,
47,2014,id01_01_11,北海道１１区,-,3,18303,11,畑中庸助,男,1951/5/7 0:00,,共,,,新,
47,2014,id01_01_12,北海道１２区,当,1,92357,53.4,武部新,男,1970/7/20 0:00,2,自,二,志帥会,前,公
47,2014,id01_01_12,北海道１２区,-,3,62035,35.9,水上美華,女,1982/2/1 0:00,,民,,,新,
47,2014,id01_01_12,北海道１２区,-,3,18451,10.7,菅原誠,男,1973/7/31 0:00,,共,,,新,
47,2014,id02_02_01,青森県１区,当,1,66041,45.1,津島淳,男,1966/10/18 0:00,2,自,額,平成研,前,公
47,2014,id02_02_01,青森県１区,比当,2,62254,42.5,升田世喜男,男,1957/6/5 0:00,,維,日維,,新,
47,2014,id02_02_01,青森県１区,-,3,18274,12.5,吉俣洋,男,1974/1/6 0:00,,共,,,新,
47,2014,id02_02_02,青森県２区,当,1,81054,67.5,江渡聡徳,男,1955/10/12 0:00,6,自,大,有隣会,前,公
47,2014,id02_02_02,青森県２区,-,3,28282,23.5,中野渡詔子,女,1970/12/11 0:00,,維,未,,元,
47,2014,id02_02_02,青森県２区,-,3,10775,9,小笠原良子,女,1949/8/21 0:00,,共,,,新,
47,2014,id02_02_03,青森県３区,当,1,59280,51.2,大島理森,男,1946/9/6 0:00,11,自,大,有隣会,前,公
47,2014,id02_02_03,青森県３区,-,3,49142,42.5,田名部匡代,女,1969/7/10 0:00,,民,,,元,
47,2014,id02_02_03,青森県３区,-,3,7311,6.3,松橋三夫,男,1949/7/14 0:00,,共,,,新,
47,2014,id02_02_04,青森県４区,当,1,79156,59.5,木村太郎,男,1965/7/20 0:00,7,自,町,清和会,前,公
47,2014,id02_02_04,青森県４区,-,3,38106,28.6,山内崇,男,1955/5/11 0:00,,民,,,新,
47,2014,id02_02_04,青森県４区,-,3,15831,11.9,千葉浩規,男,1961/5/6 0:00,,共,,,新,
47,2014,id02_03_01,岩手県１区,当,1,76787,52,階猛,男,1966/10/7 0:00,4,民,,,前,
47,2014,id02_03_01,岩手県１区,比当,2,46409,31.4,高橋比奈子,女,1958/1/19 0:00,,自,大,有隣会,前,公
47,2014,id02_03_01,岩手県１区,-,3,15374,10.4,吉田恭子,女,1981/2/5 0:00,,共,,,新,
47,2014,id02_03_01,岩手県１区,-,3,9052,6.1,細川光正,男,1949/2/6 0:00,,社,,,新,
47,2014,id02_03_02,岩手県２区,当,1,73661,50.1,鈴木俊一,男,1953/4/13 0:00,8,自,岸,宏池会,前,公・改
47,2014,id02_03_02,岩手県２区,-,3,62009,42.2,畑浩治,男,1963/9/28 0:00,,生,未,,前,
47,2014,id02_03_02,岩手県２区,-,3,11289,7.7,久保幸男,男,1958/3/19 0:00,,共,,,新,
47,2014,id02_03_03,岩手県３区,当,1,80339,56.6,黄川田徹,男,1953/10/14 0:00,6,民,,,前,
47,2014,id02_03_03,岩手県３区,比当,2,46165,32.5,橋本英教,男,1967/8/28 0:00,,自,町,清和会,前,公
47,2014,id02_03_03,岩手県３区,-,3,15328,10.8,菊池幸夫,男,1959/1/3 0:00,,共,,,新,
47,2014,id02_03_04,岩手県４区,当,1,75293,47.8,小沢一郎,男,1942/5/24 0:00,16,生,未,,前,
47,2014,id02_03_04,岩手県４区,比当,2,57824,36.7,藤原崇,男,1983/8/2 0:00,,自,町,清和会,前,公
47,2014,id02_03_04,岩手県４区,-,3,24421,15.5,高橋綱記,男,1947/12/5 0:00,,共,,,新,
47,2014,id02_04_01,宮城県１区,当,1,93345,46.8,土井亨,男,1958/8/12 0:00,3,自,町,清和会,前,公
47,2014,id02_04_01,宮城県１区,比当,2,81113,40.7,郡和子,女,1957/3/31 0:00,,民,,,前,
47,2014,id02_04_01,宮城県１区,-,3,25063,12.6,松井秀明,男,1968/12/11 0:00,,共,,,新,
47,2014,id02_04_02,宮城県２区,当,1,91289,45.5,秋葉賢也,男,1962/7/3 0:00,5,自,,,前,公
47,2014,id02_04_02,宮城県２区,-,3,60653,30.2,林宙紀,男,1977/11/13 0:00,,維,結,,前,
47,2014,id02_04_02,宮城県２区,-,3,21630,10.8,大内真理,女,1978/7/6 0:00,,共,,,新,
47,2014,id02_04_02,宮城県２区,-,3,15228,7.6,増元照明,男,1955/10/5 0:00,,次,,,新,
47,2014,id02_04_02,宮城県２区,-,3,11725,5.8,桑島崇史,男,1979/3/12 0:00,,社,,,新,
47,2014,id02_04_03,宮城県３区,当,1,76246,54.5,西村明宏,男,1960/7/16 0:00,4,自,町,清和会,前,公・改
47,2014,id02_04_03,宮城県３区,-,3,48957,35,橋本清仁,男,1971/5/8 0:00,,民,,,元,
47,2014,id02_04_03,宮城県３区,-,3,14712,10.5,吉田剛,男,1981/11/15 0:00,,共,,,新,
47,2014,id02_04_04,宮城県４区,当,1,68773,57.3,伊藤信太郎,男,1953/5/6 0:00,5,自,大,有隣会,前,公
47,2014,id02_04_04,宮城県４区,-,3,35242,29.4,井戸正枝,女,1965/12/13 0:00,,民,,,元,
47,2014,id02_04_04,宮城県４区,-,3,16041,13.4,小高洋,男,1980/9/17 0:00,,共,,,新,
47,2014,id02_04_05,宮城県５区,当,1,64753,59.5,安住淳,男,1962/1/17 0:00,7,民,,,前,
47,2014,id02_04_05,宮城県５区,比当,2,34293,31.5,勝沼栄明,男,1974/11/26 0:00,,自,二,志帥会,前,
47,2014,id02_04_05,宮城県５区,-,3,9763,9,高村直也,男,1983/9/16 0:00,,共,,,新,
47,2014,id02_04_06,宮城県６区,当,1,101223,70.6,小野寺五典,男,1960/5/5 0:00,6,自,岸,宏池会,前,公
47,2014,id02_04_06,宮城県６区,-,3,32797,22.9,鎌田さゆり,女,1965/1/8 0:00,,民,,,元,
47,2014,id02_04_06,宮城県６区,-,3,9351,6.5,内藤隆司,男,1958/8/13 0:00,,共,,,新,
47,2014,id02_05_01,秋田県１区,当,1,66388,47,冨樫博之,男,1955/4/27 0:00,2,自,,,前,公
47,2014,id02_05_01,秋田県１区,比当,2,57782,40.9,寺田学,男,1976/9/20 0:00,,民,,,元,
47,2014,id02_05_01,秋田県１区,-,3,11579,8.2,山内梅良,男,1948/1/1 0:00,,共,,,新,
47,2014,id02_05_01,秋田県１区,-,3,5441,3.9,伊藤正通,男,1951/10/7 0:00,,社,,,新,
47,2014,id02_05_02,秋田県２区,当,1,82046,54.7,金田勝年,男,1949/10/4 0:00,3,自,額,平成研,前,公
47,2014,id02_05_02,秋田県２区,-,3,56701,37.8,緑川貴士,男,1985/1/10 0:00,,民,,,新,
47,2014,id02_05_02,秋田県２区,-,3,11247,7.5,藤本金治,男,1946/8/20 0:00,,共,,,新,
47,2014,id02_05_03,秋田県３区,当,1,94096,47.8,御法川信英,男,1964/5/25 0:00,4,自,,,前,公
47,2014,id02_05_03,秋田県３区,比当,2,88483,44.9,村岡敏英,男,1960/7/25 0:00,,維,日維,,前,
47,2014,id02_05_03,秋田県３区,-,3,14333,7.3,我妻桂子,女,1954/4/14 0:00,,共,,,新,
47,2014,id02_06_01,山形県１区,当,1,98508,61.1,遠藤利明,男,1950/1/17 0:00,7,自,,,前,公
47,2014,id02_06_01,山形県１区,-,3,46029,28.6,原田和広,男,1973/4/5 0:00,,民,,,新,
47,2014,id02_06_01,山形県１区,-,3,16577,10.3,石川渉,男,1973/12/13 0:00,,共,,,新,
47,2014,id02_06_02,山形県２区,当,1,97915,49.1,鈴木憲和,男,1982/1/30 0:00,2,自,,,前,公
47,2014,id02_06_02,山形県２区,比当,2,90420,45.3,近藤洋介,男,1965/5/19 0:00,,民,,,前,
47,2014,id02_06_02,山形県２区,-,3,11086,5.6,白根沢澄子,女,1950/7/18 0:00,,共,,,新,
